8.287723	8.418534
9.159442	9.572594
11.471580	11.632233
8.566737	6.753823
8.649385	8.383805
9.187442	9.379562
6.166222	6.432492
8.984698	8.282412
10.243041	10.297546
9.477277	10.088152
8.236248	7.924647
8.660658	8.959925
8.722363	7.910890
8.673692	9.788601
9.142364	8.325101
10.417387	9.928712
10.020872	10.672297
6.901543	5.790562
10.203014	10.315840
8.319549	9.887576
9.501418	8.507283
9.871036	10.380690
8.550603	7.457332
9.648139	8.456921
8.678289	7.791812
8.030571	9.009062
7.314487	8.243979
9.742479	9.334952
7.841098	7.127520
9.489804	7.618709
11.364940	10.708462
8.533524	7.515882
10.618230	10.456880
9.018589	8.438996
9.174022	8.673335
9.556115	9.131280
9.839518	9.378321
8.602536	9.966070
9.499778	8.529163
8.330038	7.982153
7.756951	9.287741
7.915424	7.703903
11.275122	12.485796
8.268030	7.680814
8.306657	8.696367
10.089825	11.311612
9.771417	10.499367
7.681029	8.150866
10.098304	9.562994
8.083436	8.361742
9.349729	8.674143
8.441005	7.723873
9.852695	10.290336
9.449764	8.964389
9.730841	10.685188
8.474189	9.944284
9.036053	10.762183
7.835975	9.237329
8.434586	8.326572
9.017594	9.534408
8.977330	10.783626
8.704817	7.489175
8.107564	9.064028
10.267289	11.667706
8.668740	6.578908
10.566666	10.730309
8.955794	8.753495
8.163598	6.790935
9.588111	7.160362
9.766685	9.836588
10.205653	7.278278
8.125982	8.621987
9.352793	11.000076
11.811788	11.915923
9.154302	11.881352
7.830991	7.394024
7.637769	7.244477
8.548592	8.952459
7.108419	6.900853
8.693893	7.844518
9.733187	10.292360
10.106872	9.156028
8.738778	9.132965
7.776896	8.063368
8.242986	8.032031
9.098298	8.729372
9.395528	8.747968
7.640043	7.292269
7.723978	8.039996
8.078783	7.663357
8.755741	8.354008
9.449266	10.338397
8.962086	7.715059
9.881937	7.325258
10.467396	11.430475
7.940682	7.887126
7.690016	8.131295
9.182592	7.298160
7.440312	8.432989
7.853905	7.238291
8.513028	7.562177
7.662922	9.447551
11.202206	11.784079
7.738250	7.802251
8.040562	9.200623
9.592655	10.579002
9.324912	7.759706
8.367859	6.331045
7.484078	6.469588
9.901822	9.809992
10.683714	11.042504
9.476496	8.909819
9.875105	10.763763
11.010337	12.107512
11.232250	11.239096
8.830442	7.732575
9.137583	9.317665
8.894875	9.047668
8.522511	6.756000
9.608205	7.604521
9.529414	8.902031
9.488068	8.822084
9.022921	8.107428
9.013695	6.539208
8.833919	7.510859
8.727274	8.676855
6.345177	4.891272
8.379825	7.912745
10.712007	11.000685
8.774345	8.962912
8.924869	10.667331
9.008848	9.660547
8.612042	8.015364
10.208960	10.913285
8.317459	9.322786
10.041074	7.998696
9.995516	11.911496
10.158822	9.707029
10.316908	10.244008
9.467268	9.394989
8.703227	8.673184
8.941474	8.728018
8.001092	8.482451
11.036676	9.885726
8.795292	8.177917
9.077006	9.423239
7.762818	9.391402
8.571753	7.317950
11.020042	11.623176
10.495444	10.589855
10.384741	9.575294
7.777734	7.613265
7.006658	6.733533
8.953517	9.579393
9.442328	9.717749
8.760004	10.104573
8.535917	8.149959
7.601051	6.234331
10.380901	9.741198
9.114596	8.346827
9.238730	8.512619
7.827122	8.151418
8.373259	9.519765
9.154158	9.391651
9.067695	7.640440
8.772888	8.435017
10.148000	10.063538
7.013816	8.510733
8.780732	9.114145
9.871430	10.240601
7.331143	7.518343
9.221587	8.770154
9.545154	8.841768
9.706840	11.026480
8.219260	8.024257
8.916392	9.431007
8.868096	8.867818
9.871932	11.823657
9.574471	7.947305
7.580815	6.352283
8.852280	8.406954
7.408156	7.302738
10.849292	10.608300
10.687981	10.765351
10.306193	9.473772
9.202674	10.258372
9.330044	10.193189
8.949307	9.438444
10.376124	8.012706
10.313303	10.357061
8.168839	5.832966
10.468326	10.296095
11.169042	12.428149
7.341081	5.879084
7.362943	8.761006
11.002188	10.164914
10.108571	10.264515
9.241010	8.568738
8.716988	8.841268
9.791844	10.240373
9.787319	8.525179
6.968635	7.072444
9.201626	9.861860
8.554424	7.955007
9.096499	8.013129
9.053441	8.226365
7.640780	7.717457
10.480522	9.076990
8.581991	7.878836
8.568204	8.293304
9.633568	10.720843
8.613883	10.495241
8.571134	9.001726
9.397787	11.258841
8.891346	8.579974
9.088755	9.103379
9.835922	11.053769
9.563223	8.988137
8.444293	8.268704
9.009888	9.482771
9.618509	11.493544
8.306904	10.071935
7.145261	7.204087
7.397850	5.278117
6.824836	6.631382
8.952527	7.725573
9.416530	7.376850
6.747675	7.850876
9.307177	9.052868
9.650365	9.842049
8.550540	8.377353
8.735320	8.917356
7.645550	7.046786
8.246073	8.133269
8.226153	8.640822
9.532703	11.283066
8.351598	7.644390
8.907746	10.810277
8.553553	8.741000
8.345203	7.829433
8.783345	9.694085
9.656573	9.113923
8.273164	7.689731
7.893096	8.060513
7.765618	8.751185
7.095128	6.259725
9.340181	8.749215
10.307247	9.680568
9.982714	9.573385
9.755495	9.991488
8.980201	10.947200
10.030464	10.177906
9.152413	9.664911
8.544630	8.324212
7.964196	7.143134
9.093641	9.046740
11.137111	11.643980
6.957471	8.598786
8.212214	9.225159
7.112044	8.177311
10.149547	10.257414
9.451001	9.386637
9.326133	9.606130
10.429779	10.789120
8.828346	10.406546
8.376372	8.855529
11.034642	9.139747
8.636965	7.448600
6.865503	7.180142
9.679187	9.619899
9.950478	10.433528
10.272175	10.979905
9.728624	10.165214
8.944145	6.936124
10.170682	9.006525
9.099815	7.554487
10.565873	9.867093
8.729992	9.344907
9.059188	8.719747
7.259008	7.131287
8.041605	7.027802
10.548217	12.389910
10.017890	10.308931
7.215828	8.300950
9.874546	8.105872
7.714288	10.115522
9.146240	9.697259
9.023325	9.325016
9.249406	10.336580
10.474620	9.633604
10.048097	9.129867
9.574956	10.304461
8.054849	6.929952
10.151156	10.271459
8.576043	9.450074
8.649000	9.020363
8.052902	7.289112
8.402229	8.269902
9.736873	9.909715
8.096979	6.944198
8.714065	9.961257
8.454854	8.859978
8.961451	8.152808
8.292876	8.582490
9.025283	8.791556
8.773914	9.621303
10.550599	10.649752
9.958598	11.548446
9.707743	8.482058
7.299672	7.146991
10.099978	8.146783
9.612272	7.817225
8.504977	9.917046
9.420168	9.336635
8.082730	7.193833
7.629530	6.735902
8.168733	9.196549
10.235397	10.966489
8.002759	8.525593
8.288715	7.874128
10.044645	10.147901
9.486498	9.172057
9.460048	10.293046
9.960821	10.830509
8.933386	8.662152
9.127179	9.490464
7.855127	7.033802
10.327774	10.275375
8.211043	7.731286
6.019497	7.425379
10.323015	11.463149
7.690067	7.446803
9.590541	8.832239
8.106863	9.902686
9.409953	10.069874
9.656018	10.484870
9.491899	9.708443
9.578082	8.915173
8.633303	9.418025
8.751657	8.291021
7.641170	9.315218
8.259243	7.119263
10.240115	10.765056
9.098626	9.065710
10.445418	10.382477
10.205032	9.880363
10.219680	9.871259
11.179824	13.121914
11.145032	11.973762
10.347175	10.345816
7.488098	6.710978
10.026690	11.025701
7.555259	7.256036
8.870262	8.312388
8.562391	10.961260
7.853827	8.640020
10.359050	10.783637
7.389309	7.452804
9.933918	9.642015
9.019360	10.186934
9.864279	11.097161
11.132398	12.391444
8.422273	9.401241
7.484675	6.757501
8.834614	9.056480
9.495225	10.277093
9.054692	7.124100
8.759147	7.802763
8.354222	9.523064
8.626148	8.119943
8.686288	7.612588
8.908097	9.644946
8.727309	8.048573
10.573525	11.225175
9.897912	10.264912
9.737221	8.807809
9.272189	7.915881
9.544747	10.077308
8.235792	9.215626
7.215012	6.953396
8.504602	8.242719
9.433155	9.283111
6.868872	6.627167
8.122205	8.211180
10.206398	10.065270
8.846200	8.753554
8.661567	8.214509
8.966564	9.144997
9.021995	10.514591
7.381200	7.037504
9.672656	10.569986
10.173896	8.131429
10.210823	9.180161
8.812658	8.927867
8.790254	8.954787
8.101317	9.372209
9.822067	7.601721
8.044494	7.451161
10.525757	9.654543
9.382734	8.704842
7.981933	6.587243
7.374094	7.579382
8.281950	8.241111
7.093640	5.738870
9.704659	11.775246
9.352519	9.275013
8.795343	7.602833
9.614483	9.480719
9.991847	10.285026
8.537135	9.125055
8.624012	7.300469
7.987003	7.513392
8.827885	9.594273
8.610573	9.702770
8.205832	10.313701
8.350967	9.343935
8.661294	9.153571
9.587626	7.009066
8.447119	7.805714
10.897110	9.816224
9.683962	8.551659
10.200168	9.553185
7.200111	7.503421
8.670493	7.597849
8.412058	7.779254
8.763041	7.701461
8.089304	7.991189
8.855504	7.593539
8.658253	9.724023
8.684204	8.595663
9.105588	7.518954
8.799542	9.028185
9.748782	11.051055
7.958016	8.634497
8.766017	9.781501
9.935475	10.685713
10.044870	8.996842
10.451204	10.240688
8.445048	7.289379
8.096122	9.516268
9.505634	8.705352
7.940923	8.026914
11.697090	11.998337
9.311107	8.819468
9.357452	9.964611
10.904002	11.185159
9.559679	9.872110
8.413860	8.640557
9.002953	8.677177
9.352807	8.325414
9.694447	8.458856
9.084327	9.481982
10.158094	10.435796
8.960091	9.952835
10.380211	8.048953
8.423818	8.321628
10.141627	13.043654
9.363032	8.776727
7.846136	8.934949
7.492161	5.886176
8.024123	7.901149
9.279912	8.157885
10.537103	10.270160
7.836656	8.168077
8.339356	8.001026
6.717675	6.159541
8.832941	7.609975
9.039751	7.411451
8.787781	9.290189
8.524643	7.884032
8.600858	8.334904
7.895515	8.157333
8.490853	8.751014
9.581353	10.389911
8.847258	8.488697
7.840090	6.435983
9.210139	8.285586
9.034178	8.797504
8.907747	8.740408
8.676786	8.230692
9.046566	8.192086
9.406302	8.358774
9.115922	8.075652
8.238895	8.854984
9.938649	10.511461
9.406870	10.827889
9.044446	6.976947
8.968798	7.327794
6.943189	8.152131
9.512095	9.593463
8.284539	8.893967
8.995158	10.962853
7.744674	8.119561
8.046098	7.923797
8.583927	10.370169
7.708109	6.195491
10.504434	10.592172
7.822592	6.540936
8.260026	7.433015
9.131034	9.271071
7.201410	7.056421
8.783869	8.624514
9.979231	8.768406
9.407259	10.501736
8.311358	7.479899
8.617472	9.526435
7.896465	6.959522
10.239296	9.798488
8.651670	9.337651
8.513860	7.662142
11.716817	10.381310
9.313641	9.878892
8.750779	9.364536
8.741394	10.022091
7.531832	6.705100
9.313151	10.390956
9.129325	10.199185
8.714762	9.729778
7.706979	5.288502
9.283888	9.810396
8.364198	8.496603
8.885177	8.621529
9.860499	8.845961
8.253600	8.278478
8.933209	9.546665
9.419931	10.460027
8.032804	7.803044
7.105056	5.140895
8.949844	8.360849
9.897942	9.856246
9.691569	8.871084
8.802288	7.911626
9.174062	8.240480
8.658167	9.186693
10.773756	10.241526
9.133955	8.872530
7.806265	6.602968
9.665446	9.354891
8.286005	9.668330
6.642204	6.541141
8.774104	9.235275
10.474852	9.725482
7.800203	7.070871
8.431720	8.195005
8.308230	8.390142
8.024723	9.060827
8.153567	8.270731
8.795712	7.241586
8.804042	8.081407
8.021806	7.088320
9.793637	8.726039
9.478679	8.666059
8.545872	9.263430
8.370105	7.203628
10.038746	9.772924
8.225956	7.492742
8.974680	8.253056
9.429972	9.141981
7.417514	7.058417
8.973632	9.620470
9.567636	10.822309
9.660612	11.403173
9.687580	9.215661
8.453084	8.211704
7.981633	10.000612
8.489334	9.225954
10.325521	10.692844
9.730535	10.718844
8.187045	7.849433
8.663861	7.066563
9.979810	8.402757
8.312966	6.239010
10.030399	10.465774
8.932431	9.353073
9.949714	8.840953
9.063858	7.368401
9.231925	9.828389
8.157930	8.146567
7.754169	7.074202
9.215533	8.776842
8.442964	8.070485
9.381678	9.256234
9.021240	10.000157
8.727497	9.464145
8.016409	7.414933
7.785484	7.052397
8.314234	9.461153
10.649329	10.308146
8.252876	8.263331
9.903634	11.197173
9.745054	9.367956
9.247911	11.000432
8.950816	7.661970
9.432136	9.909525
8.680012	7.937922
9.630325	9.671208
8.038676	7.150581
9.880531	10.742449
9.471108	9.926274
8.081669	6.664536
9.744267	10.786782
9.764589	8.853410
7.897383	7.498994
9.059729	10.302747
8.284267	8.266073
7.858599	10.140123
10.093058	8.981450
7.564204	9.271419
7.300921	8.091127
9.143217	11.029966
8.865917	6.982573
12.299065	13.631523
8.072643	8.028265
9.401744	11.783346
8.975033	8.070023
8.075779	7.984638
9.581410	10.353887
8.892017	9.010649
11.277646	11.926679
9.495581	9.151648
9.486054	9.238369
11.046312	10.467655
9.042338	7.707232
8.358643	7.274236
8.178116	7.454958
8.619668	8.118883
7.579789	7.443186
8.773239	7.106640
8.840088	8.510389
9.506805	9.904219
8.770787	9.277788
11.622890	11.443714
8.155259	8.056813
8.147007	7.410750
7.983867	7.924207
9.217805	7.292726
8.110032	8.822388
7.880915	9.968258
9.132031	10.221114
7.391494	8.955534
9.540861	11.871087
9.321676	9.626275
10.064624	10.827462
9.390979	9.675930
7.115189	4.899951
9.613005	7.830106
8.109292	9.001886
10.084138	10.548340
9.789623	10.064564
8.501123	10.418271
8.259421	7.018201
8.550418	7.488677
8.060202	8.578060
9.391429	10.826149
9.310882	8.812919
8.521140	9.681437
7.646455	7.182490
7.840917	7.703729
7.839100	8.352082
9.726465	8.993962
9.980321	9.874633
8.260220	9.534127
8.609697	6.114047
10.048948	9.152111
9.464864	9.804220
8.258011	8.330430
9.969186	10.549550
11.007000	12.159632
11.484670	11.770582
8.990876	9.527551
9.750592	10.243711
9.532742	9.018471
7.656407	7.177427
9.539727	8.410639
8.109272	8.924616
8.921065	9.860650
7.850648	8.065600
8.363660	7.977096
9.662600	11.451581
9.991406	10.052808
9.255557	10.333639
7.720544	6.892127
8.928409	8.980957
8.692604	10.269564
8.305422	9.698239
8.083234	7.506658
8.265698	9.088826
9.609797	10.500384
8.495398	7.791639
9.929326	10.101134
8.813742	8.300793
9.646424	9.838886
8.875095	5.785100
9.149985	7.629069
9.334289	11.314316
7.479323	10.217900
8.302089	8.862900
8.990373	9.296159
8.512007	9.248505
10.043814	9.550493
6.589208	8.027693
8.620839	8.751988
6.886828	8.188203
8.678657	9.197465
9.864075	10.253608
9.027374	8.966952
8.150597	7.519981
10.464160	11.771652
8.168189	8.093053
9.345906	9.395727
9.444994	9.093210
10.810937	10.734489
9.377510	10.008495
7.726888	5.711659
9.819921	10.106819
7.844039	8.181545
10.018838	11.455149
9.110681	7.130244
8.743044	7.863545
8.544625	7.110289
10.951397	10.781355
8.085541	8.704103
10.027111	8.706040
9.512858	11.769995
8.325563	8.901563
8.673296	7.072920
6.451111	5.883236
9.108659	7.542562
6.803721	6.572222
9.732065	9.489356
8.965685	8.146647
9.101961	8.334576
9.152077	9.635387
6.449211	8.553618
9.336225	10.673934
8.412552	8.974549
9.705977	10.237090
7.635337	8.420618
7.788765	6.866197
8.809211	9.336560
9.161795	10.431439
7.691883	8.318922
9.209821	9.199899
8.885799	8.489249
9.728445	9.277616
8.897423	9.584805
8.201279	7.926717
8.679046	8.274338
9.533265	9.004304
8.674521	6.396072
9.465714	9.738570
10.363148	10.083289
10.459402	10.369948
9.773332	9.245934
8.762877	8.479260
6.669999	6.854310
9.135205	10.452320
9.763626	8.640822
7.977620	8.467580
8.894356	7.480872
7.705067	6.955262
9.091187	9.498583
7.669218	10.037473
7.959444	7.463269
8.772735	6.673804
11.056941	9.745084
7.690036	6.968747
7.284451	6.785951
8.278890	8.769019
10.392709	9.421014
9.917349	10.306552
9.745880	11.604709
9.924725	10.334233
8.394240	8.407941
9.879091	9.786887
9.743823	9.098600
8.366859	7.324595
9.340348	9.440313
9.885318	10.297587
9.454301	9.190616
8.936422	8.146083
11.065526	12.871013
7.854024	7.571046
7.996345	7.465417
10.662797	11.639016
8.467361	10.650994
8.550616	9.233800
8.669817	8.878863
7.844429	8.050868
6.601719	6.422090
8.465178	8.119973
7.335644	8.110610
9.897321	8.573185
8.203618	6.522427
8.447739	10.507791
9.364712	8.995191
8.529036	8.713861
9.879376	9.626177
10.069486	10.979452
9.337886	9.549449
8.088495	8.180888
7.255844	5.978788
9.702984	10.080457
10.166869	9.899967
8.729246	7.107488
7.723389	7.844485
8.529043	8.411426
9.257205	8.665407
10.767055	9.248229
10.400369	11.546220
8.490076	7.985958
9.679137	10.175744
11.076060	11.014095
8.210807	9.787550
8.268141	7.174131
7.969010	8.159199
9.501519	8.850069
8.814830	10.826330
9.634709	8.764203
8.868198	10.662140
7.894372	6.741181
8.836516	7.879250
8.854341	7.644902
9.515568	9.244193
9.426916	9.142707
8.651784	7.527640
9.469264	9.078640
8.036544	7.061913
7.768268	6.912769
10.951307	9.674291
8.143575	8.893605
8.462187	7.899637
8.700636	8.091699
8.426210	9.628537
6.902238	7.154100
9.045803	9.611161
9.622745	8.155838
8.666686	9.184101
9.190353	8.990262
